Date,Price,Open,High,Low,Vol.,Change %,CPI_Combined,Inflation_Rate,Gold_Returns,Rolling_Corr_12m,Rolling_Corr_24m,Rolling_Beta_12m
2023-01-01,2071.8,"2,049.00","2,140.70","1,979.00",251.34K,1.65%,186.3,0.5396654074473872,0.0,-0.8251155705685533,0.19415277215544502,-0.2977762053130042
2023-01-01,2009.2,"1,945.40","2,010.90","1,927.60",246.57K,4.14%,176.8,-5.0993022007514766,-3.021527174437688,-0.07963320684289721,0.2491102469442041,-0.0358492889242039
2023-01-01,2071.8,"2,049.00","2,140.70","1,979.00",251.34K,1.65%,181.0,2.37556561085972,3.11566792753335,0.10575577372217837,0.281256596772321,0.05713587506305662
2023-01-01,2038.1,"1,993.30","2,052.10","1,935.60",3.67M,2.20%,186.2,2.872928176795564,-1.6266048846413916,0.198831112698777,0.24591930088791636,0.11896938585945067
2023-01-01,2038.1,"1,993.30","2,052.10","1,935.60",3.67M,2.20%,186.3,0.05370569280345183,0.0,0.1982002107184036,0.2014348887611629,0.11850500712427486
2023-01-01,2038.1,"1,993.30","2,052.10","1,935.60",3.67M,2.20%,181.0,-2.8448738593666145,0.0,0.17735722663848338,0.19908261893563364,0.09963107774683201
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,177.2,-2.099447513812158,-2.149060399391589,0.3753935581985757,0.22098592888415972,0.22842283104389555
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,178.1,0.5079006772009009,0.0,0.5370996751665493,0.22098592888415972,0.31895652806319097
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,179.1,0.5614823133071267,0.0,0.5869630225128476,0.18409342148108465,0.3997067984956809
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,181.0,1.06085985482971,0.0,0.5870963190212525,0.21779308424445212,0.39363513721658827
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,186.3,2.9281767955801064,0.0,0.5817251287257612,0.35443143586918235,0.3656569805614035
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,186.2,-0.05367686527107951,0.0,0.5775857326008208,0.20295301859123133,0.3638795634441472
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,184.1,-1.1278195488721776,0.0,0.5603667388467292,0.07296553347097673,0.3503352778236918
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,185.3,0.6518196632265161,0.0,0.30250275867732457,0.07307005159028523,0.20638317025772446
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,186.3,0.5396654074473872,0.0,0.057051779827196614,0.07412838607572413,0.024765841982524933
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,185.7,-0.32206119162642155,0.0,0.43718974083469775,0.24192899789035022,0.1803802883780232
2023-01-01,2038.1,"1,993.30","2,052.10","1,935.60",3.67M,2.20%,176.5,-4.954227248249865,2.1962593391164686,-0.30073188302112197,0.026763859825830637,-0.13450326246466543
2023-01-01,2038.1,"1,993.30","2,052.10","1,935.60",3.67M,2.20%,176.8,0.16997167138810276,0.0,-0.323402443591719,0.026484205325187377,-0.15525658902983297
2023-01-01,2038.1,"1,993.30","2,052.10","1,935.60",3.67M,2.20%,177.2,0.2262443438913797,0.0,-0.8535073748960864,0.11758315919656488,-0.2950937776619258
2023-01-01,2038.1,"1,993.30","2,052.10","1,935.60",3.67M,2.20%,178.1,0.5079006772009009,0.0,-0.8535073748960864,0.20408276478840273,-0.29509377766192574
2023-01-01,2038.1,"1,993.30","2,052.10","1,935.60",3.67M,2.20%,179.1,0.5614823133071267,0.0,-0.8535073748960864,0.21754325277488862,-0.2950937776619257
2023-01-01,1994.3,"1,864.40","2,019.70","1,823.50",4.66M,5.78%,176.5,-1.4517029592406416,-2.149060399391589,-0.41183417408023404,0.24792631428430964,-0.20658404219031148
2023-01-01,2009.2,"1,945.40","2,010.90","1,927.60",246.57K,4.14%,176.5,0.0,0.7471293185578931,-0.451502264972499,0.2514277072987513,-0.2735449435383436
2023-01-01,2071.8,"2,049.00","2,140.70","1,979.00",251.34K,1.65%,176.5,0.0,3.11566792753335,-0.2712253850842643,0.2305152656706779,-0.22350794255159262
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,186.3,5.552407932011327,-6.873250313736856,-0.7302945133846722,-0.218238661531414,-0.7751784067377706
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,186.2,-0.05367686527107951,-3.9494143256971093,-0.6677860964201379,-0.38076340654886975,-0.773999539097671
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,184.1,-1.1278195488721776,0.0,-0.6764011265814819,-0.5067854581827963,-0.7775976053875059
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,185.3,0.6518196632265161,0.0,-0.6660287492576368,-0.48945571454221565,-0.7631944638487251
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,186.3,0.5396654074473872,0.0,-0.6330906731294839,-0.48647086938043554,-0.9275159193411218
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,185.7,-0.32206119162642155,0.0,-0.6359032222520663,-0.5003777673815739,-0.9244908118792003
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,176.5,-4.954227248249865,8.142672134685935,-0.8079514631019007,-0.7158224868782953,-1.2499079361163246
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,181.0,2.5495750708215192,-7.529564392994359,-0.8198477920615955,-0.7217371186852061,-1.407347363348209
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,176.8,-2.3204419889502725,8.142672134685935,-0.8205761894196731,-0.722942365150183,-1.5869920735972716
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,178.1,0.7352941176470562,0.0,-0.8620083879571462,-0.7248367210398134,-1.6709430357441855
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,179.1,0.5614823133071267,0.0,-0.861361670469417,-0.7548862595893492,-1.6664227175442967
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,181.0,1.06085985482971,0.0,-0.8689230584837492,-0.7501647745261348,-1.6403995984345998
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,186.3,2.9281767955801064,0.0,-0.7847413397728064,-0.7257948098945302,-1.5959496454419981
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,186.2,-0.05367686527107951,0.0,-0.8297576760554772,-0.726627430379155,-1.6019370244788897
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,184.1,-1.1278195488721776,0.0,-0.8297576760554772,-0.7225034972497401,-1.6019370244788902
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,177.2,-3.7479630635524175,0.0,-0.7122983621613865,-0.6805775524714509,-1.2307618029278666
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,179.1,1.0722347629796847,-7.529564392994359,-0.6950251861466367,-0.6769700268371085,-1.3788611555674692
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,178.1,-0.5583472920156374,0.0,-0.6944920728558549,-0.6770148827173058,-1.3771327027007252
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,177.2,-0.5053340819764163,0.0,-0.550385733964326,-0.677485043410058,-1.1615478371620185
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,185.7,4.79683972911964,4.111806604791712,-0.09570511432655565,-0.4963753864705003,-0.15118866599272923
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,176.5,-4.954227248249865,1.7000103659168708,0.04303802316990485,-0.4907659023032471,0.043352036050639225
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,176.8,0.16997167138810276,0.0,0.04211456936344785,-0.5113562906468428,0.04256906071061284
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,177.2,0.2262443438913797,0.0,0.041560179387171665,-0.511580601451417,0.04209152220348711
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,178.1,0.5079006772009009,0.0,0.040772022839604016,-0.5181459211918885,0.041561646822585285
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,179.1,0.5614823133071267,0.0,0.03875869210902858,-0.41685179791374544,0.04225213126853816
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,181.0,1.06085985482971,0.0,0.04050966197206271,-0.42760480363479814,0.043590509067975236
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,186.3,2.9281767955801064,0.0,0.04610878561397896,-0.4211561953326083,0.04697201872498552
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,186.2,-0.05367686527107951,0.0,0.06019645268988966,-0.42058324776045236,0.06942161273089831
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,184.1,-1.1278195488721776,0.0,0.31040821510248406,-0.4161318276494294,0.1665731343653316
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,185.3,0.6518196632265161,0.0,0.2934455967331347,-0.4171617628344274,0.15831102565443905
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,186.3,0.5396654074473872,0.0,0.2792825475762514,-0.24752832028668342,0.15171050643618886
2023-01-01,1962.2,"1,847.20","1,966.60","1,846.10",1.02M,6.51%,185.7,-0.32206119162642155,0.0,-0.8535073748960295,-0.14416854337342275,-0.2284167775671954
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,176.5,-4.954227248249865,-5.554989297727042,0.8535073748961793,0.2842846913064272,0.7463794222941312
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,176.8,0.16997167138810276,0.0,0.8535073748961791,0.2833475806221384,0.7463794222941312
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,185.3,4.807692307692313,8.142672134685935,0.8757148487234185,0.4577314025541553,1.128626521091522
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,186.3,0.5396654074473872,0.0,0.8755637010823952,0.4590039251358798,1.1283547030908987
2023-01-01,1853.2,"1,959.70","1,992.10","1,827.60",111.60K,-5.55%,186.3,0.0,-7.529564392994359,0.7273487042419814,0.4146026115052252,1.1739995505991607
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,176.5,-5.260332796564682,8.908914310382032,0.14513968159592686,0.1082345552829345,0.23840015925888436
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,186.2,5.495750708215286,-1.7935886637268972,0.061768858606671556,0.055129393259199924,0.09134875679263527
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,184.1,-1.1278195488721776,0.0,0.06262324880559247,0.057086611936134575,0.09207637166310856
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,185.3,0.6518196632265161,0.0,0.06087717996991589,0.0962878290522597,0.08989552405792939
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,186.3,0.5396654074473872,0.0,0.06103595238891322,0.09464438571082767,0.09017680643579584
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,185.7,-0.32206119162642155,0.0,0.06203990521791332,0.09441436904427902,0.09170008198701524
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,176.8,-4.792676359719971,-2.6587962262247022,0.12685505159892826,0.07131186434924319,0.17400810691660157
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,177.2,0.2262443438913797,0.0,-0.034905745974141276,0.12156235100340662,-0.04910959805620979
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,178.1,0.5079006772009009,0.0,-0.03583172411268612,0.12151720988233548,-0.05037277111152738
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,179.1,0.5614823133071267,0.0,-0.406776070202767,0.12146095641089616,-0.5383312810510944
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,181.0,1.06085985482971,0.0,-0.4029758173266454,0.12119566168252949,-0.5299004614797547
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,186.3,2.9281767955801064,0.0,-0.48742561100360016,0.11839271092808837,-0.4735265564821018
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,186.2,-0.05367686527107951,0.0,0.21417501783004295,0.11856314955916696,0.07934667264184325
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,184.1,-1.1278195488721776,0.0,0.81395376796031,0.12087088524643026,0.3425590728488323
2023-01-01,2004.1,"1,865.40","2,047.90","1,848.60",71.23K,8.14%,185.7,0.869092884302014,3.8716699492070017,0.569002330888781,0.13420305692539258,0.4438454126635233
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,185.3,-0.2154011847064985,-3.727358914225831,0.4761691942282767,0.1356822710331907,0.4739187166801232
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,186.3,0.5396654074473872,2.731419094018861,0.4665202661804161,0.14059770231933977,0.5139794170299037
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,181.0,-2.8448738593666145,0.0,0.42503643333942215,0.1386273965746826,0.425579589442538
2023-01-01,1929.4,"1,981.30","2,000.70","1,900.60",3.65M,-2.66%,176.5,-2.4861878453038666,-2.6587962262247022,0.358121844563036,0.16434699437017147,0.4543709335214304
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,178.1,0.9065155807365333,2.731419094018861,0.39089035907482156,0.050116460352164716,0.5259324472503065
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,176.8,-0.7299270072992581,1.826345794864026,0.35627259442369913,0.0440575257603448,0.48711148172973917
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,179.1,1.300904977375561,-1.7935886637268972,0.27012825696751436,-0.21708154504941138,0.3751700185797042
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,178.1,-0.5583472920156374,1.826345794864026,0.2601134606047502,-0.22041481091006224,0.37442512412683016
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,179.1,0.5614823133071267,0.0,0.3455393011361716,-0.2532392828329403,0.6066440203314016
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,181.0,1.06085985482971,0.0,0.31809693661023025,0.164195792804357,0.5347310663820095
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,186.3,2.9281767955801064,0.0,0.2318224375143627,0.34207258076781566,0.332540639539662
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,186.2,-0.05367686527107951,0.0,0.18585599239148698,0.34420209002463464,0.23754562918959163
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,184.1,-1.1278195488721776,0.0,0.20487804857440925,0.3441295204324821,0.20792043117657455
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,177.2,-3.7479630635524175,0.0,0.16437832602934072,0.3196775108007322,0.12595623913355447
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,186.3,5.135440180586914,0.0,0.10185796489992167,0.26949784824424944,0.06434886346734627
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,185.7,-0.32206119162642155,0.0,-0.14842225336364498,0.12901158799888926,-0.08066933463035175
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,176.5,-4.954227248249865,-1.7935886637268972,0.1307161774353777,0.22963143818026419,0.053281558038330526
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,176.8,0.16997167138810276,0.0,0.20475518085507138,0.23039528299476228,0.07132682025102574
2023-01-01,1982.1,"2,019.10","2,102.20","1,949.60",1.45M,-1.79%,177.2,0.2262443438913797,0.0,0.35094069394663696,0.23120528561581788,0.10256653986654542
2023-01-01,2018.3,"2,007.50","2,080.80","1,984.50",117.36K,0.71%,185.3,4.571106094808131,1.826345794864026,0.6878050274434274,0.2923159459971048,0.17998859852616778
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,194.2,4.8030221262816974,24.6593667938364,0.46503935539917174,0.46816535974236795,1.0351459719526945
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,196.8,1.338825952626177,0.0,0.4622574798063012,0.460542904925969,1.0277890301322636
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,196.5,-0.1524390243902496,0.0,0.4977015248796473,0.45948762519147934,1.1303218898490877
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,195.4,-0.5597964376590325,0.0,0.5001023954862505,0.4588696260474319,1.131714752130381
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,185.5,-5.066530194472874,5.242448330683636,0.37880344515457287,0.3529428777191956,0.7716711649552314
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,196.8,6.091644204851754,0.0,0.27812605209871455,0.29599544754184726,0.5420980164296817
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,185.8,-5.589430894308944,0.0,0.3522533837425222,0.2892926350240368,0.6536109758522051
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,187.7,1.0226049515608127,0.0,0.34059681073245857,0.2641169831712785,0.630707795171609
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,186.7,-0.5327650506126824,0.0,0.30154188740375665,0.26465094500673497,0.6043092133327662
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,190.2,1.8746652383502926,0.0,0.2837851062847871,0.25947011582193935,0.5657691076380409
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,193.0,1.4721345951629994,0.0,0.2716413575289869,0.26498667808784737,0.5409395767666253
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,193.0,0.0,0.0,0.3034441364019802,0.26780226838212207,0.6444600701422942
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,194.2,0.6217616580310725,0.0,-0.5245517419927054,0.2675808557279731,-0.2587665782607455
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,193.0,-0.6179196704428347,-4.981305940556668,-0.32117238267334824,0.2775756596861124,-0.23000033882153037
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,185.8,-3.730569948186524,5.242448330683636,-0.43424468399345145,0.2365053227776336,-0.357579447652758
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,193.0,3.8751345532830994,-4.981305940556668,-0.5330461515564621,0.1666802956715472,-0.4767861001665896
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,185.8,-3.730569948186524,-2.651033386327495,-0.26132107937345056,0.19113546674899,-0.21380025085278254
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,187.7,1.0226049515608127,2.7232270444616846,-0.28994477977673017,0.19061621766899572,-0.3045187430048763
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,196.5,4.688332445391596,5.242448330683636,0.01281012462563244,0.24736228121387455,0.01662105473117806
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,186.7,-4.987277353689579,-7.5002832433248905,0.30063131606775656,0.3196108508853517,0.398537182608767
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,187.7,0.5356186395286455,0.0,0.3055208774667327,0.30435582476383755,0.40519404623532107
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,190.2,1.331912626531695,0.0,0.3057389412079292,0.30095385213619075,0.40900970553006327
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,193.0,1.4721345951629994,0.0,0.3057389412079292,0.2972484391850613,0.40900970553006316
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,193.0,0.0,0.0,0.3057389412079292,0.3013675894320468,0.40900970553006316
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,190.2,-1.4507772020725396,2.7232270444616846,0.25888129879310817,0.040933566478120506,0.3534160412736944
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,194.2,2.103049421661418,-2.651033386327495,0.2046878056087839,0.013169362812182025,0.26081760907856266
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,196.5,1.1843460350154489,0.0,0.4616559070546436,0.013546390683398225,0.5748152102008799
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,195.4,-0.5597964376590325,0.0,0.7173981001376077,0.013546390683398225,0.8831456968517338
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,185.5,-5.066530194472874,2.7232270444616846,0.42121981491861066,0.07838655097764323,0.4808711523966184
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,185.8,0.16172506738545422,0.0,0.4084148149056519,0.08125096346866513,0.4551861459672237
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,185.8,0.0,0.0,0.17654278134678697,0.09563843072293068,0.19785880518661098
2024-01-01,2516.0,"2,469.60","2,546.80","2,382.80",186.00K,2.72%,186.7,0.4843918191603791,0.0,-0.8188866274279447,0.09535263546428567,-0.6085846589447472
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,196.8,5.409748259239433,-2.651033386327495,-0.8690439726188773,0.016112551424026043,-0.5782755154349103
2024-01-01,2647.9,"2,509.00","2,684.00","2,479.80",166.00K,5.24%,195.4,-0.7113821138211462,8.1084391458784,-0.5969481966832992,-0.022780464394454705,-0.6964839124913094
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,195.4,0.0,0.20393519392727377,-0.5921305158491422,-0.0225949902651839,-0.698553374730507
2024-01-01,2761.6,"2,656.10","2,813.10","2,618.80",3.63M,4.29%,185.8,-4.912998976458538,4.081709569215675,-0.6482418178206142,-0.10460982655863876,-0.6882626726783623
2024-01-01,2681.0,"2,766.90","2,782.80","2,560.80",360.31K,-2.92%,196.8,5.920344456404747,-2.9185979142526075,-0.6943897233594866,-0.1662115206912907,-0.6610665996168803
2024-01-01,2681.0,"2,766.90","2,782.80","2,560.80",360.31K,-2.92%,196.5,-0.1524390243902496,0.0,-0.6808272130419896,-0.19000685847085289,-0.6241861946352165
2024-01-01,2681.0,"2,766.90","2,782.80","2,560.80",360.31K,-2.92%,195.4,-0.5597964376590325,0.0,-0.6702203369065599,-0.11729002056986253,-0.6166699960557223
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,185.5,-5.066530194472874,-1.0331965684446054,-0.5312335612642369,-0.000475010728660283,-0.4512231366010157
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,185.8,0.16172506738545422,0.0,-0.4991045410351191,-0.05437181330816062,-0.4562370471304136
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,185.8,0.0,0.0,-0.4983818700879875,-0.06717135828591167,-0.45559330991449165
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,186.7,0.4843918191603791,0.0,-0.5002353208203595,-0.21377986380284048,-0.4569529358887171
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,187.7,0.5356186395286455,0.0,-0.5003766569475473,-0.5644083830609818,-0.4569968753598716
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,190.2,1.331912626531695,0.0,-0.4127058283843653,-0.5640110097649538,-0.40987729979866727
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,193.0,1.4721345951629994,0.0,-0.6609209050679863,-0.5637144247531484,-0.3578636722830465
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,193.0,0.0,0.0,-0.6616204894064103,-0.5634259459537047,-0.35801263275325523
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,194.2,0.6217616580310725,0.0,-0.45496860998022937,-0.5644721425605164,-0.16362173266707647
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,196.8,1.338825952626177,0.0,0.9283535032556152,-0.5544755865930452,0.16066265315360923
2024-01-01,2653.3,"2,673.80","2,761.30","2,596.70",2.92M,-1.03%,196.5,-0.1524390243902496,0.0,0.9283535032556152,-0.5368512125247109,0.16066265315360923
2024-01-01,2449.3,"2,355.20","2,500.50","2,344.40",46.24K,4.19%,185.8,-5.445292620865139,-7.688538800738698,0.7673595615687383,-0.1402075498885875,0.7259655129793053
2024-01-01,2681.0,"2,766.90","2,782.80","2,560.80",360.31K,-2.92%,194.2,4.5209903121635975,9.45984567019147,0.9306769165872056,0.08296590921595662,1.5311470551477058
2024-01-01,2761.6,"2,656.10","2,813.10","2,618.80",3.63M,4.29%,185.5,-4.479917610710604,3.006340917568062,0.6498024940619627,0.08424552730795012,0.9252080177847515
2024-01-01,2681.0,"2,766.90","2,782.80","2,560.80",360.31K,-2.92%,193.0,4.043126684636111,-2.9185979142526075,0.4761163714262394,0.02404718687212239,0.6405118244458117
2024-01-01,2681.0,"2,766.90","2,782.80","2,560.80",360.31K,-2.92%,190.2,-1.4507772020725396,0.0,0.4710632723694928,0.025866223473371093,0.6238025446086854
2024-01-01,2761.6,"2,656.10","2,813.10","2,618.80",3.63M,4.29%,185.8,-2.3133543638275356,3.006340917568062,0.39962683025103735,-0.00025248239373620266,0.5257439024443367
2024-01-01,2761.6,"2,656.10","2,813.10","2,618.80",3.63M,4.29%,186.7,0.4843918191603791,0.0,0.40563845239886703,0.07711985568842306,0.5381660294258661
2024-01-01,2761.6,"2,656.10","2,813.10","2,618.80",3.63M,4.29%,187.7,0.5356186395286455,0.0,0.41311757714931685,0.1086919646370353,0.5542208747797623
2024-01-01,2761.6,"2,656.10","2,813.10","2,618.80",3.63M,4.29%,190.2,1.331912626531695,0.0,0.40447159784600634,0.10652479681102212,0.5366988579133283
2024-01-01,2761.6,"2,656.10","2,813.10","2,618.80",3.63M,4.29%,193.0,1.4721345951629994,0.0,0.39809084367349945,0.22999707120268845,0.5233160965313571
2024-01-01,2761.6,"2,656.10","2,813.10","2,618.80",3.63M,4.29%,193.0,0.0,0.0,0.40621643327036727,0.38129277955876834,0.5393165532163016
2024-01-01,2761.6,"2,656.10","2,813.10","2,618.80",3.63M,4.29%,194.2,0.6217616580310725,0.0,0.4027852574496436,0.37986785451835486,0.5334032962444959
